ID,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,Y
13050,42.07,125.33,262.82,293.47,10.34,10.26,11.07,219.44,272.87,31.34,41.03,972.52,5582.5,5132.5,6487.5,7.77,23.0,5373.44,6.0,321.57,175.04,7.86,72.21,285485.0,1
13051,41.33,124.58,262.07,301.74,10.35,10.26,11.05,232.54,272.44,30.1,40.21,945.93,5607.5,5150.0,6497.5,7.77,23.0,5371.31,6.0,320.18,78.05,7.79,89.28,285695.0,1
13052,41.91,125.3,263.38,301.04,10.33,10.27,11.07,228.17,279.34,30.75,41.21,948.56,5582.5,5142.5,6485.0,7.76,23.0,5368.73,6.0,321.47,34.31,7.84,83.82,282899.0,1
13053,42.83,125.02,268.64,305.51,10.37,10.26,11.08,241.28,276.89,33.1,43.38,950.01,5615.0,5175.0,6502.5,7.76,23.0,5368.17,6.0,320.49,37.35,7.74,69.68,283714.0,1
13054,43.11,125.41,269.59,309.36,10.35,10.26,11.06,226.77,283.94,28.49,39.36,975.69,5617.5,5200.0,6500.0,7.75,23.0,5367.62,6.0,316.88,54.43,7.77,65.1,284646.0,1
13055,41.59,125.21,262.63,288.74,10.37,10.27,11.08,226.77,283.94,27.99,40.09,949.08,5602.5,5182.5,6515.0,7.75,23.0,5366.04,6.0,326.44,40.71,7.84,72.99,282494.0,1
13056,40.63,124.13,262.15,307.03,10.33,10.25,11.07,230.62,279.58,27.62,39.89,945.33,5630.0,5202.5,6515.0,7.74,23.0,5361.61,6.0,333.13,29.34,7.85,91.2,282478.0,1
13057,43.85,126.36,270.7,309.85,10.35,10.27,11.07,198.58,269.91,35.24,45.5,936.75,5617.5,5195.0,6507.5,7.74,23.0,5360.78,6.0,323.48,49.82,7.82,76.24,282012.0,1
13058,40.52,124.02,262.53,304.28,10.37,10.24,11.06,218.87,270.3,36.48,46.0,948.94,5622.5,5200.0,6512.5,7.73,23.0,5359.48,6.0,322.27,41.07,7.82,75.94,282033.0,1
13059,40.85,124.95,259.55,297.59,10.36,10.26,11.07,217.51,273.35,30.72,42.65,948.13,5615.0,5195.0,6505.0,7.73,23.0,5358.19,6.0,317.21,99.2,7.77,71.83,282969.0,1
13060,42.36,125.48,263.67,305.64,10.37,10.27,11.08,222.18,276.41,33.48,44.28,940.71,5605.0,5170.0,6475.0,7.72,23.0,5359.48,6.0,329.06,70.8,7.82,81.35,282734.0,1
13061,41.69,124.69,261.55,302.48,10.33,10.27,11.06,229.01,276.61,33.91,46.07,933.29,5587.5,5162.5,6500.0,7.71,23.0,5357.08,6.0,323.11,71.4,7.78,95.86,282794.0,1
13062,43.04,125.69,264.13,303.0,10.37,10.23,11.07,198.84,282.98,25.17,36.07,968.92,5590.0,5160.0,6487.5,7.7,23.0,5355.23,6.0,324.4,88.38,7.78,78.39,283070.0,1
13063,42.32,124.53,264.75,298.72,10.37,10.26,11.07,247.8,287.91,26.91,38.72,944.08,5615.0,5182.5,6492.5,7.69,23.0,5353.1,6.0,330.5,66.77,7.73,81.77,283934.0,1
13064,41.1,124.56,260.29,298.03,10.34,10.27,11.04,240.48,294.99,40.51,47.51,932.1,5597.5,5165.0,6492.5,7.68,23.0,5351.81,6.0,326.96,78.27,7.74,82.5,282452.0,1
13065,44.58,125.8,271.84,313.91,10.35,10.26,11.09,240.48,294.99,28.74,39.06,1001.66,5577.5,5155.0,6475.0,7.66,23.0,5353.38,6.0,331.6,95.66,7.76,71.63,283289.0,1
13066,41.93,124.61,264.96,299.48,10.33,10.26,11.07,201.07,294.13,22.51,29.14,963.96,5602.5,5187.5,6490.0,7.65,23.0,5348.39,6.0,330.38,80.19,7.75,71.18,283426.0,1
13067,42.65,124.98,266.79,306.33,10.33,10.25,11.05,199.41,294.45,28.98,39.96,905.54,5602.5,5180.0,6500.0,7.64,23.0,5344.97,6.0,323.72,30.91,7.82,82.12,280909.0,1
13068,40.4,124.57,260.19,298.68,10.33,10.25,11.08,217.5,296.14,41.88,46.69,938.65,5610.0,5182.5,6492.5,7.63,23.0,5346.54,6.0,323.23,30.93,7.82,82.12,281848.0,1
13069,42.33,125.59,262.23,299.03,10.35,10.25,11.06,203.56,294.59,26.88,36.42,1014.39,5585.0,5157.5,6490.0,7.62,23.0,5344.42,6.0,329.2,61.91,7.86,78.0,280117.0,1
13070,41.91,124.83,263.83,302.93,10.36,10.27,11.08,199.48,295.16,22.2,26.46,979.84,5587.13,5169.25,6482.75,7.61,23.0,5340.44,6.0,328.88,61.44,7.86,78.29,280800.0,1
13071,41.69,125.19,260.37,293.64,10.37,10.26,11.09,188.27,298.09,24.05,30.98,919.47,5586.75,5174.63,6500.63,7.6,23.0,5340.72,6.0,325.55,45.72,7.82,82.14,282082.0,1
13072,41.17,124.65,259.76,299.58,10.36,10.24,11.08,194.33,297.42,37.97,45.07,923.87,5583.25,5160.0,6478.5,7.59,23.0,5342.29,6.0,330.69,76.04,7.84,80.18,280956.0,1
13073,41.91,125.09,260.86,301.05,10.35,10.24,11.07,213.14,297.75,44.63,45.46,966.72,5601.0,5167.38,6497.75,7.57,23.0,5340.17,6.0,326.83,134.6,7.85,77.85,281342.0,1
13074,42.07,124.9,263.13,303.98,10.35,10.26,11.08,212.61,299.39,25.88,33.09,994.0,5590.0,5168.88,6496.0,7.56,23.0,5338.04,6.0,330.06,73.51,7.75,76.18,283570.0,1
13075,41.98,125.06,262.07,301.51,10.37,10.25,11.08,212.61,299.39,25.86,35.23,923.25,5587.88,5165.38,6494.63,7.55,23.0,5330.46,6.0,323.4,48.19,7.82,90.64,281567.0,1
13076,41.63,124.77,260.24,297.16,10.36,10.27,11.07,215.82,300.39,43.02,47.72,907.92,5592.13,5167.13,6491.38,7.54,23.0,5331.2,6.0,323.82,74.67,7.81,89.5,281411.0,1
13077,43.41,124.91,267.64,311.56,10.35,10.27,11.06,208.23,289.07,40.11,47.03,948.98,5598.88,5180.25,6507.38,7.52,23.0,5334.34,6.0,324.74,105.12,7.79,74.22,282429.0,1
13078,41.53,124.35,262.83,300.7,10.37,10.26,11.06,200.54,284.74,24.02,32.0,971.04,5617.0,5181.0,6511.13,7.51,23.0,5330.92,6.0,323.96,107.53,7.81,72.34,283866.0,1
13079,41.72,125.11,262.96,298.39,10.34,10.24,11.05,229.48,296.41,26.48,35.32,951.48,5621.63,5186.75,6518.75,7.5,23.0,5327.04,6.0,327.5,79.72,7.84,66.18,283544.0,1
13080,41.67,124.72,263.37,304.37,10.35,10.26,11.06,191.24,290.3,37.13,42.64,920.97,5616.5,5178.38,6510.63,7.48,23.0,5326.21,6.0,329.11,100.15,7.85,76.44,284187.0,1
13081,40.62,124.58,258.69,293.38,10.34,10.25,11.07,200.5,290.59,33.57,39.69,964.37,5604.38,5163.0,6495.88,7.46,23.0,5330.09,6.0,329.28,147.0,7.8,80.82,287504.0,1
13082,40.89,124.74,259.57,299.38,10.35,10.26,11.08,206.99,288.98,32.73,38.77,963.57,5597.0,5166.13,6492.63,7.45,23.0,5324.08,6.0,328.13,150.17,7.75,93.13,286820.0,1
13083,41.93,125.22,262.6,304.1,10.34,10.24,11.08,211.02,296.69,29.6,35.0,970.9,5595.0,5170.0,6491.75,7.43,23.0,5318.81,6.0,328.72,164.95,7.84,72.75,282476.0,1
13084,40.25,124.59,256.45,295.62,10.35,10.27,11.06,218.9,295.53,32.92,38.87,950.74,5592.25,5155.13,6476.63,7.41,23.0,5323.53,6.0,329.41,263.55,7.82,64.7,283612.0,1
13085,42.92,126.02,262.76,299.46,10.34,10.25,11.09,218.9,295.53,30.5,36.52,963.59,5611.25,5179.13,6501.38,7.4,23.0,5320.38,6.0,328.82,264.82,7.87,76.59,281661.0,1
13086,41.18,124.2,261.59,302.3,10.35,10.24,11.09,205.54,293.49,34.0,39.45,966.4,5599.38,5165.0,6490.0,7.38,23.0,5315.67,6.0,326.57,223.51,7.87,81.86,282477.0,1
13087,41.0,124.85,257.77,298.44,10.34,10.26,11.1,224.14,298.49,35.86,40.63,941.33,5600.38,5176.0,6479.75,7.36,23.0,5318.26,6.0,330.54,49.13,7.89,93.61,280682.0,1
13088,42.37,125.83,262.22,297.58,10.34,10.25,11.09,228.88,292.15,29.38,33.33,966.6,5612.75,5179.25,6500.63,7.35,23.0,5313.27,6.0,329.35,109.22,7.83,75.93,281980.0,1
13089,41.57,124.33,262.77,305.68,10.35,10.25,11.07,213.99,300.85,32.73,37.93,954.6,5609.13,5171.0,6498.5,7.33,23.0,5316.13,6.0,325.72,139.75,7.84,66.63,281527.0,1
13090,40.28,124.91,258.71,295.47,10.36,10.24,11.06,214.87,287.92,32.3,37.48,947.13,5616.38,5189.25,6512.0,7.32,23.0,5311.7,6.0,329.16,219.85,7.82,61.44,283120.0,1
13091,43.51,125.74,267.15,306.05,10.35,10.26,11.09,193.16,298.85,39.06,41.86,942.88,5621.75,5193.88,6503.88,7.3,23.0,5309.29,6.0,322.8,193.78,7.92,71.69,280159.0,1
13092,39.57,123.91,258.24,296.19,10.37,10.41,11.1,195.49,283.19,30.01,32.4,989.21,5622.5,5205.63,6525.63,7.29,23.0,5309.57,6.0,329.57,184.77,7.97,83.42,279043.0,1
13093,42.57,125.81,265.99,305.86,10.36,10.4,11.08,198.93,297.79,28.83,30.89,950.66,5634.63,5210.0,6512.13,7.27,23.0,5310.03,6.0,327.55,88.43,8.04,83.94,278997.0,1
13094,41.46,124.74,262.42,298.61,10.33,10.4,11.08,211.09,302.82,37.63,41.58,920.37,5637.63,5215.75,6528.88,7.26,23.0,5304.02,6.0,331.3,24.34,7.94,80.78,281089.0,1
13095,42.9,125.43,263.07,299.15,10.35,10.41,11.07,211.09,302.82,48.81,47.82,912.47,5602.13,5181.75,6490.0,7.24,23.0,5301.16,8.0,330.73,37.7,7.91,76.82,280498.0,1
13096,42.85,125.03,264.27,303.65,10.34,10.4,11.08,196.23,312.41,37.81,41.0,946.81,5611.75,5181.13,6497.5,7.22,23.0,5300.6,8.0,327.01,45.05,7.88,75.12,282565.0,1
13097,40.78,124.75,258.0,292.91,10.33,10.26,11.06,199.13,293.56,28.61,30.23,976.02,5587.0,5159.75,6468.38,7.21,23.0,5301.62,8.0,326.93,61.95,7.88,74.41,282592.0,1
13098,43.52,126.05,265.73,303.09,10.34,10.25,11.06,200.78,298.33,29.02,31.19,952.32,5631.25,5195.63,6521.63,7.19,23.0,5303.93,8.0,331.35,61.92,7.88,74.41,281379.0,1
13099,41.61,124.78,261.01,298.29,10.34,10.27,11.06,227.41,296.42,35.15,37.67,939.48,5596.88,5165.38,6487.88,7.17,23.0,5299.77,8.0,325.41,47.42,7.87,76.88,281095.0,1
13100,41.89,125.08,260.61,295.35,10.36,10.28,11.06,222.48,305.4,36.73,40.97,931.52,5608.25,5166.5,6486.88,7.16,23.0,5300.05,8.0,322.37,28.03,7.82,84.21,281335.0,1
13101,43.78,125.16,269.27,315.8,10.36,10.24,11.08,196.81,301.19,36.58,40.05,973.7,5606.0,5175.25,6504.13,7.14,23.0,5292.19,8.0,325.61,112.56,7.82,66.7,282351.0,1
13102,42.08,124.72,264.06,304.01,10.35,10.24,11.06,186.35,307.6,30.01,32.75,966.89,5613.75,5176.38,6501.63,7.12,23.0,5294.5,8.0,330.08,109.23,7.82,60.43,282537.0,1
13103,42.8,125.05,266.47,304.21,10.33,10.26,11.05,186.87,293.99,30.97,34.77,939.48,5604.5,5172.38,6490.63,7.1,23.0,5294.78,8.0,327.32,178.26,7.82,73.44,281858.0,1
13104,41.79,125.32,261.43,298.13,10.36,10.25,11.07,189.26,287.69,35.06,40.26,959.16,5622.13,5170.75,6496.5,7.06,23.0,5290.53,8.0,328.24,71.83,7.79,90.77,282012.0,1
13105,40.9,124.3,261.02,302.17,10.35,10.25,11.06,218.98,287.32,32.55,37.28,964.64,5617.88,5173.25,6492.5,7.04,23.0,5289.98,8.0,329.97,157.45,7.79,68.28,282424.0,1
13106,42.36,125.81,262.36,299.97,10.34,10.26,11.09,217.37,293.82,31.0,35.35,968.71,5615.38,5170.38,6484.25,7.03,23.0,5288.4,8.0,329.74,108.92,7.82,66.08,281927.0,1
13107,41.11,124.71,259.67,296.97,10.34,10.27,11.07,209.64,297.3,26.54,29.62,977.22,5596.25,5159.75,6472.38,7.0,23.0,5285.54,8.0,328.68,106.71,7.82,79.41,282664.0,1
13108,42.27,125.22,261.88,297.93,10.34,10.26,11.07,206.57,290.2,27.99,31.9,945.19,5618.25,5170.75,6503.25,6.93,23.0,5284.71,8.0,332.22,182.61,7.83,77.13,282449.0,1
13109,41.86,124.95,261.18,299.03,10.35,10.27,11.08,191.53,295.99,32.48,38.06,928.4,5616.75,5176.38,6492.13,6.84,23.0,5281.84,8.0,331.81,146.62,7.82,80.95,280696.0,1
13110,41.96,124.99,260.78,300.29,10.36,10.24,11.07,216.98,298.21,39.95,43.77,944.09,5599.5,5160.25,6482.88,6.76,23.0,5278.42,8.0,326.75,211.35,7.77,81.01,282951.0,1
13111,41.98,125.01,261.74,298.05,10.33,10.25,11.08,215.32,300.62,37.13,41.58,954.63,5596.5,5156.5,6487.63,6.68,23.0,5279.44,8.0,332.45,122.84,7.82,83.34,281489.0,1
13112,41.58,124.78,259.93,295.35,10.37,10.26,11.07,201.82,301.64,29.85,33.43,972.51,5607.63,5166.0,6488.75,6.62,23.0,5275.28,8.0,330.61,205.66,7.81,78.05,281955.0,1
13113,42.14,124.96,261.9,303.35,10.35,10.27,11.07,190.28,294.95,28.92,32.76,955.13,5618.88,5181.0,6500.75,6.55,23.0,5271.86,8.0,325.38,112.83,7.72,77.81,286308.0,1
13114,41.46,125.05,259.11,295.26,10.34,10.26,11.07,190.28,294.95,30.88,40.87,926.03,5588.25,5155.38,6482.75,6.5,23.0,5273.61,8.0,330.05,43.89,7.71,79.14,287891.0,1
13115,43.5,125.93,264.58,300.09,10.37,10.28,11.06,207.16,298.11,31.0,40.57,953.83,5590.0,5166.75,6486.13,6.44,23.0,5273.89,8.0,334.67,38.42,7.81,93.74,285679.0,1
13116,43.21,124.86,266.65,306.03,10.35,10.26,11.07,217.08,297.1,34.59,43.38,944.65,5601.0,5163.88,6488.25,6.39,23.0,5272.6,8.0,331.01,56.03,7.78,86.84,286959.0,2
13117,42.3,125.16,262.59,296.22,10.32,10.27,11.1,194.57,306.86,30.75,40.65,957.21,5593.88,5164.25,6486.5,6.34,23.0,5270.75,8.0,332.64,101.67,7.77,64.83,285923.0,2
13118,41.93,124.72,262.45,303.24,10.34,10.25,11.07,189.73,301.37,32.17,39.47,989.59,5623.13,5187.13,6509.63,6.3,23.0,5271.21,8.0,325.44,73.58,7.8,73.24,285942.0,2
13119,41.06,124.84,258.19,293.08,10.34,10.26,11.06,190.44,300.37,24.37,29.76,970.15,5609.13,5175.25,6490.75,6.25,23.0,5268.35,8.0,321.87,109.26,7.81,77.7,286077.0,2
13120,40.9,124.79,258.93,296.18,10.35,10.25,11.06,188.51,306.45,32.73,42.19,907.89,5607.0,5166.38,6474.75,6.2,23.0,5261.23,8.0,326.09,116.28,7.82,82.06,286677.0,2
13121,42.21,125.47,261.56,300.52,10.35,10.25,11.08,189.33,308.57,43.27,47.35,909.32,5602.5,5159.63,6472.88,6.15,23.0,5264.37,8.0,325.12,243.59,7.78,79.29,287928.0,1
13122,40.87,124.68,258.36,295.19,10.36,10.26,11.06,189.07,305.01,32.61,40.6,974.75,5604.0,5163.63,6488.25,6.1,23.0,5261.23,8.0,324.35,150.04,7.82,81.38,287486.0,1
13123,41.78,125.08,260.22,298.85,10.36,10.25,11.07,191.83,302.82,29.51,38.0,953.69,5592.25,5156.5,6486.0,6.04,23.0,5259.38,8.0,322.07,97.77,7.81,82.07,287922.0,1
13124,41.29,125.12,259.83,295.96,10.35,10.26,11.07,191.83,302.82,29.23,37.95,941.6,5575.38,5152.13,6462.63,5.98,23.0,5260.4,8.0,325.53,132.04,7.82,80.13,286868.0,1
13125,42.85,125.59,266.96,307.86,10.35,10.27,11.08,191.73,296.09,34.84,42.95,942.71,5601.5,5182.13,6495.25,5.91,23.0,5256.98,8.0,324.67,109.94,7.82,80.24,286257.0,1
13126,41.14,124.06,263.66,301.86,10.34,10.28,11.09,196.09,295.41,31.0,40.57,959.94,5609.75,5192.13,6502.38,5.85,23.0,5251.98,8.0,320.8,169.47,7.88,76.8,285202.0,1
13127,41.58,125.3,260.74,292.97,10.37,10.26,11.06,209.05,291.39,31.4,41.09,945.89,5609.63,5188.88,6499.25,5.76,23.0,5255.4,8.0,325.84,169.51,7.88,76.81,283299.0,1
13128,42.35,124.87,266.35,307.8,10.33,10.26,11.11,219.72,291.7,41.07,47.52,919.01,5625.5,5189.25,6514.13,5.68,23.0,5253.0,8.0,326.36,102.52,7.93,76.84,281792.0,1
13129,40.77,124.57,259.38,296.33,10.36,10.27,11.06,194.96,299.68,28.34,38.04,982.84,5618.5,5184.25,6501.38,5.6,23.0,5254.11,8.0,326.17,66.89,7.92,73.45,280782.0,2
13130,41.16,124.86,260.65,300.87,10.34,10.26,11.08,197.43,279.56,24.77,33.55,969.11,5619.88,5189.63,6503.88,5.53,23.0,5248.56,8.0,330.69,94.76,7.89,68.44,281837.0,1
13131,42.21,125.6,261.76,294.2,10.36,10.27,11.07,197.86,288.2,32.36,42.57,927.84,5622.0,5196.0,6462.13,5.46,23.0,5244.87,28.0,0.0,42.07,7.91,80.05,281340.0,1
13132,40.93,124.47,260.33,300.05,10.34,10.26,11.07,197.77,301.3,37.13,45.4,940.35,5637.88,5201.5,6497.63,5.54,23.0,5235.35,8.0,497.13,95.43,7.88,80.11,282987.0,1
13133,41.26,125.34,261.18,300.11,10.35,10.25,11.07,196.48,294.74,30.47,41.92,949.01,5630.5,5199.38,6497.63,5.78,23.0,5235.07,6.0,142.34,96.26,7.88,78.25,282289.0,3
13134,41.19,125.01,261.76,298.6,10.36,10.24,11.07,196.48,294.74,33.2,43.81,957.38,5628.0,5195.0,6508.25,5.96,23.0,5231.93,6.0,140.68,22.54,7.88,94.35,281843.0,5
13135,40.75,124.78,260.4,297.02,10.37,10.25,11.05,195.17,287.77,27.03,38.23,959.03,5647.75,5209.63,6509.5,6.09,23.0,5230.63,6.0,140.94,13.36,7.88,74.92,281875.0,3
13136,42.05,125.54,262.74,300.85,10.34,10.26,11.08,198.73,283.18,28.49,39.97,948.92,5624.38,5206.75,6508.88,6.22,23.0,5229.8,6.0,140.51,43.7,7.81,69.64,282745.0,2
13137,41.03,124.37,261.18,298.74,10.37,10.25,11.06,195.58,279.84,45.38,48.78,919.58,5642.0,5210.0,6503.38,6.33,23.0,5233.5,6.0,137.12,30.74,7.81,70.1,283049.0,2
13138,41.86,125.78,260.53,293.03,10.35,10.24,11.09,205.5,292.1,28.09,38.35,982.74,5605.88,5187.5,6496.38,6.42,23.0,5230.35,6.0,133.64,49.21,7.81,67.47,282597.0,1
13139,47.84,128.14,278.68,309.06,10.33,10.26,11.1,203.28,296.13,27.93,37.91,942.13,5632.88,5191.13,6505.0,6.49,23.0,5229.8,6.0,136.84,16.74,7.89,73.57,281795.0,1
13140,40.87,122.58,262.34,304.57,10.34,10.28,11.07,221.2,296.82,34.03,42.93,933.94,5614.5,5177.13,6494.13,6.53,23.0,5231.1,6.0,137.15,14.12,7.88,95.89,281796.0,1
13141,42.83,125.73,264.77,291.95,10.35,10.26,11.07,209.91,285.17,35.71,43.34,958.52,5600.75,5169.63,6497.25,6.53,23.0,5225.36,6.0,135.99,15.21,7.88,91.86,281513.0,1
13142,41.15,124.16,260.62,302.65,10.36,10.24,11.07,200.38,283.48,31.9,41.66,946.26,5592.63,5162.5,6488.5,6.51,23.0,5227.68,6.0,140.85,36.55,7.84,69.01,283250.0,1
13143,42.38,125.24,263.73,301.72,10.33,10.25,11.06,204.18,286.23,28.83,35.9,967.2,5594.0,5162.5,6484.25,6.47,23.0,5226.1,6.0,137.73,18.44,7.85,66.77,281658.0,1
13144,41.14,124.8,260.0,295.35,10.35,10.27,11.06,204.18,286.23,29.66,36.79,942.25,5594.38,5151.5,6464.63,6.38,23.0,5226.38,6.0,140.45,22.6,7.84,77.0,282884.0,1
13145,41.58,125.03,261.59,300.98,10.32,10.26,11.08,202.69,282.31,36.14,42.98,933.82,5596.38,5163.5,6494.38,6.28,23.0,5225.27,6.0,137.68,29.64,7.75,79.76,284046.0,1
13146,41.65,124.94,260.22,296.85,10.37,10.26,11.07,215.1,296.11,34.44,41.63,959.57,5611.25,5166.38,6445.75,6.17,23.0,5226.1,30.0,0.0,28.63,7.82,95.78,283154.0,1
13147,41.79,125.15,262.1,299.49,10.34,10.28,11.08,219.47,296.14,28.4,34.72,968.43,5613.0,5169.38,6488.63,6.19,23.0,5210.02,8.0,504.97,34.64,7.81,80.0,283447.0,1
13148,43.46,125.36,268.31,307.86,10.37,10.24,11.06,217.59,292.84,31.12,37.9,949.82,5614.5,5172.88,6515.88,6.41,23.0,5207.34,6.0,148.97,30.4,7.91,82.36,281169.0,1
13149,42.03,124.76,265.02,300.34,10.35,10.26,11.07,201.19,298.76,30.88,38.53,940.36,5619.5,5163.63,6486.38,6.56,23.0,5208.17,6.0,150.14,20.86,7.88,79.5,280335.0,1
13150,42.07,124.38,266.88,308.3,10.36,10.26,11.07,191.07,282.87,36.67,43.76,934.77,5603.5,5166.38,6482.75,6.67,23.0,5205.77,6.0,146.73,15.61,7.88,86.52,282307.0,1
13151,39.66,124.29,258.1,296.31,10.34,10.27,11.05,191.21,294.51,34.28,43.21,942.92,5607.5,5170.63,6502.38,6.76,23.0,5202.07,6.0,148.17,21.88,7.88,73.96,283496.0,1
13152,41.4,125.85,262.05,291.04,10.36,10.26,11.07,207.36,300.74,30.63,38.65,964.0,5612.75,5174.25,6509.13,6.83,23.0,5205.77,6.0,145.31,35.38,7.86,75.32,282883.0,1
13153,41.9,125.25,264.45,305.26,10.33,10.26,11.06,209.65,292.09,31.0,39.65,945.85,5591.25,5156.13,6494.63,6.89,23.0,5202.07,6.0,142.64,40.62,7.78,79.99,285148.0,3
13154,40.51,124.37,261.49,300.08,10.37,10.26,11.07,209.65,292.09,30.23,39.27,945.13,5598.38,5155.75,6480.88,6.92,23.0,5200.5,6.0,144.06,18.78,7.87,82.48,282586.0,3
13155,41.41,125.06,263.21,301.2,10.32,10.26,11.07,196.68,283.62,37.88,44.71,931.37,5600.75,5155.75,6484.25,6.95,23.0,5203.37,6.0,144.04,20.05,7.85,80.06,283446.0,2
13156,41.38,124.94,262.92,297.1,10.38,10.26,11.07,194.07,289.06,34.25,42.94,957.68,5616.0,5156.13,6492.25,6.96,23.0,5201.79,6.0,139.65,25.9,7.82,78.62,283946.0,2
13157,41.8,125.3,263.51,300.72,10.33,10.26,11.06,193.48,289.5,30.75,41.32,954.94,5586.75,5149.63,6484.25,6.94,23.0,5196.52,6.0,140.99,25.89,7.82,78.62,283569.0,2
13158,41.43,125.46,260.44,277.28,10.36,10.26,11.09,210.42,304.12,27.53,38.17,964.94,5614.88,5162.5,6489.0,6.9,23.0,5200.22,6.0,137.63,28.65,7.85,76.7,284016.0,2
13159,44.2,125.38,271.64,316.08,10.33,10.24,11.05,201.39,305.06,28.33,40.35,935.24,5585.38,5156.0,6477.5,6.85,23.0,5194.68,6.0,143.19,33.38,7.84,76.82,283141.0,2
13160,39.91,123.4,261.35,299.7,10.34,10.27,11.05,207.88,301.37,38.06,46.11,930.46,5610.13,5162.88,6498.63,6.79,23.0,5198.37,6.0,144.57,38.05,7.82,75.58,282598.0,1
13161,43.22,125.79,268.57,306.08,10.36,10.25,11.06,216.38,295.5,31.74,43.21,964.0,5604.88,5151.13,6477.63,6.71,23.0,5192.83,6.0,144.73,59.43,7.72,79.38,284942.0,1
13162,41.13,124.87,262.61,293.39,10.34,10.26,11.08,217.28,295.75,27.22,39.22,959.89,5593.38,5138.88,6472.0,6.62,23.0,5196.52,6.0,142.5,39.62,7.82,83.42,282724.0,1
13163,40.27,124.58,259.6,295.1,10.35,10.26,11.06,218.63,298.64,30.44,42.49,942.75,5578.63,5143.88,6475.63,6.52,23.0,5192.83,6.0,709.71,40.49,7.83,68.04,282778.0,1
13164,42.51,125.84,265.21,299.86,10.34,10.28,11.08,218.63,298.64,34.31,45.26,943.12,5600.38,5150.38,6488.25,6.4,23.0,5200.22,6.0,180.88,31.69,7.81,72.34,284028.0,1
13165,41.72,124.54,265.81,306.29,10.36,10.24,11.08,222.09,290.02,29.76,40.81,965.07,5603.0,5147.13,6437.13,6.27,23.0,5192.83,30.0,0.0,34.75,7.81,79.63,284119.0,1
13166,40.62,124.85,259.42,286.99,10.36,10.25,11.06,215.88,294.1,31.65,36.76,966.64,5597.0,5157.13,6445.63,6.21,23.0,5176.19,30.0,0.0,36.51,7.74,80.87,286065.0,1
13167,42.05,125.38,265.58,304.03,10.35,10.24,11.06,217.88,297.3,29.76,33.35,959.71,5627.63,5164.63,6485.38,6.37,23.0,5176.19,8.0,492.63,61.39,7.73,81.02,286119.0,1
13168,40.78,124.48,260.62,296.51,10.34,10.26,11.07,219.62,297.58,32.48,36.73,942.03,5620.63,5166.5,6502.88,6.69,23.0,5161.4,8.0,491.28,52.46,7.74,84.1,286570.0,1
13169,43.42,126.13,267.81,305.46,10.35,10.27,11.07,221.93,289.2,37.97,41.86,936.33,5630.0,5181.5,6514.38,7.02,23.0,5155.85,8.0,488.51,75.75,7.66,79.67,287211.0,1
13170,43.6,125.31,271.71,310.96,10.34,10.27,11.07,215.05,296.05,37.66,41.12,961.88,5630.75,5171.13,6505.63,7.23,23.0,5163.25,8.0,486.06,59.05,7.68,80.92,286398.0,1
13171,40.62,123.93,262.49,299.86,10.34,10.27,11.07,217.48,301.52,30.88,33.97,977.79,5635.5,5182.13,6512.13,7.36,23.0,5154.01,8.0,490.04,40.69,7.61,87.51,287054.0,1
13172,41.02,124.6,262.27,301.12,10.35,10.26,11.07,211.11,300.38,31.52,34.97,942.93,5623.13,5178.5,6515.25,7.43,23.0,5157.7,8.0,495.5,46.59,7.63,80.73,287537.0,1
13173,42.54,124.92,268.26,309.27,10.36,10.26,11.08,210.51,291.99,33.82,37.82,940.34,5603.0,5168.63,6487.88,7.5,23.0,5150.31,8.0,484.75,46.59,7.63,80.73,7103.61,1
13174,40.53,124.47,260.21,294.09,10.34,10.25,11.07,210.51,291.99,34.47,38.54,954.87,5618.25,5176.38,6495.38,7.53,23.0,5152.16,8.0,488.02,46.59,7.63,80.73,287149.0,1
13175,41.97,125.51,263.81,300.47,10.34,10.25,11.07,198.5,287.84,34.01,38.23,962.33,5627.0,5173.88,6505.75,7.57,23.0,5144.76,5.0,81.72,73.76,7.38,77.74,290893.0,3
13176,41.15,124.79,261.66,296.48,10.35,10.26,11.06,201.04,291.86,32.52,36.37,955.57,5615.5,5164.75,6510.25,7.61,23.0,5144.76,5.0,86.65,84.83,7.33,73.53,296861.0,2
13177,41.82,125.05,263.25,299.43,10.36,10.25,11.09,202.47,287.61,37.16,41.85,914.59,5621.5,5164.75,6500.5,7.62,23.0,5142.92,2.0,24.32,62.6,7.47,81.42,293254.0,2
13178,41.93,125.25,262.36,297.47,10.34,10.26,11.07,203.18,290.8,37.48,41.2,965.61,5619.0,5159.38,6493.63,7.62,23.0,5148.46,2.0,19.27,69.02,7.44,79.5,292731.0,2
13179,42.46,124.92,263.96,303.77,10.36,10.26,11.07,200.65,290.15,29.38,32.18,974.97,5606.25,5165.75,6495.5,7.62,23.0,5146.61,2.0,19.63,79.01,7.41,77.42,293382.0,2
13180,42.62,125.23,263.84,298.1,10.36,10.24,11.06,209.04,293.14,29.41,32.57,953.72,5603.0,5172.13,6508.5,7.61,23.0,5146.61,2.0,19.27,79.47,7.42,79.91,293846.0,2
