ID,Date,Temp_m,Generation,Irradiance,Capacity,Lat,Lon,Angle,Irradiance_m,Temp,Module
2058,2021/7/4,,1343,20.69,283.2,24.98,121.03,-31,5747,28.6,4
2059,2021/7/4,,2329,12.59,499.8,25.11,121.26,22,3497,29.7,1
2060,2021/7/4,,1947,12.59,438.3,25.11,121.26,-160,3497,29.7,1
2061,2021/7/4,55,2733,26.03,492.8,24.107,120.44,4.63,165321,29.9,2
2062,2021/7/4,55,1365,26.03,246.4,24.107,120.44,4.63,330633,29.9,2
2063,2021/7/4,47,1862,26.03,314.88,24.06,120.47,0,165358,30.6,2
2064,2021/7/4,56.8,584,26.03,99.84,24.07,120.48,10.35,661433,30.6,2
2065,2021/7/4,57.1,2016,26.03,352,24.07,120.47,0,171700,30.6,2
2066,2021/7/4,57.2,569,26.03,99.2,24.08,120.5,1.76,661283,30.6,2
2067,2021/7/4,60.8,1365,26.03,267.52,24.08,120.52,-2.13,318983,30.6,2
2068,2021/7/4,63,1379,26.03,278.4,24.09,120.52,0,295100,30.6,2
2069,2021/7/4,47.2,2713,26.03,498.56,24.04,120.52,2.21,165317,30.6,2
2070,2021/7/5,,2888,28.59,498.6,25.03,121.08,-95,7942,28.7,1
2071,2021/7/5,,1698,28.59,283.2,24.98,121.03,-31,7942,28.9,4
2072,2021/7/5,,2802,27.53,499.8,25.11,121.26,22,7647,30.3,1
2073,2021/7/5,,2339,27.53,438.3,25.11,121.26,-160,7647,30.3,1
2074,2021/7/5,53.3,2864,27.86,492.8,24.107,120.44,4.63,173250,30.4,2
2075,2021/7/5,53.3,1432,27.86,246.4,24.107,120.44,4.63,346500,30.4,2
2076,2021/7/5,45.5,1930,27.86,314.88,24.06,120.47,0,174067,31.2,2
2077,2021/7/5,49,595,27.86,99.2,24.08,120.5,1.76,693000,31.2,2
2078,2021/7/5,54.3,2143,27.86,352,24.07,120.47,0,181250,31.2,2
2079,2021/7/5,57.5,1537,27.86,278.4,24.09,120.52,0,337750,31.2,2
2080,2021/7/5,58.4,605,27.86,99.84,24.07,120.48,10.35,696267,31.2,2
2081,2021/7/5,63.8,1506,27.86,267.52,24.08,120.52,-2.13,348792,31.2,2
2082,2021/7/5,55.5,3036,27.86,498.56,24.04,120.52,2.21,173250,31.2,2
2083,2021/7/6,,1995,16.34,498.6,25.03,121.08,-95,4539,28.3,1
2084,2021/7/6,,1124,16.34,283.2,24.98,121.03,-31,4539,28.3,4
2085,2021/7/6,51.5,2038,16.6,492.8,24.107,120.44,4.63,197867,29.8,2
2086,2021/7/6,51.5,1019,16.6,246.4,24.107,120.44,4.63,395767,29.8,2
2087,2021/7/6,37.6,857,16.6,267.52,24.08,120.52,-2.13,189808,30.4,2
2088,2021/7/6,38.2,893,16.6,278.4,24.09,120.52,0,184700,30.4,2
2089,2021/7/6,41.4,1241,16.6,314.88,24.06,120.47,0,102388,30.4,2
2090,2021/7/6,46.8,368,16.6,99.84,24.07,120.48,10.35,409550,30.4,2
2091,2021/7/6,48.1,1356,16.6,352,24.07,120.47,0,107113,30.4,2
2092,2021/7/6,54.1,360,16.6,99.2,24.08,120.5,1.76,791467,30.4,2
2093,2021/7/6,60,1851,16.6,498.56,24.04,120.52,2.21,197883,30.4,2
2094,2021/7/6,,2286,18.04,499.8,25.11,121.26,22,5011,30.8,1
2095,2021/7/6,,1946,18.04,438.3,25.11,121.26,-160,5011,30.8,1
2096,2021/7/7,,2680,26.36,498.6,25.03,121.08,-95,7322,28.9,1
2097,2021/7/7,,1623,26.36,283.2,24.98,121.03,-31,7322,29.2,4
2098,2021/7/7,48,1729,15.02,492.8,24.107,120.44,4.63,256654,30,2
2099,2021/7/7,48,860,15.02,246.4,24.107,120.44,4.63,513308,30,2
2100,2021/7/7,41.2,1101,15.02,314.88,24.06,120.47,0,97313,30.4,2
2101,2021/7/7,45.4,342,15.02,99.2,24.08,120.5,1.76,1026617,30.4,2
2102,2021/7/7,45.9,350,15.02,99.84,24.07,120.48,10.35,389250,30.4,2
2103,2021/7/7,47.2,1216,15.02,352,24.07,120.47,0,98508,30.4,2
2104,2021/7/7,50.5,796,15.02,267.52,24.08,120.52,-2.13,177008,30.4,2
2105,2021/7/7,52.5,807,15.02,278.4,24.09,120.52,0,176725,30.4,2
2106,2021/7/7,60,1610,15.02,498.56,24.04,120.52,2.21,256654,30.4,2
2107,2021/7/7,,2347,18.03,499.8,25.11,121.26,22,5008,30.4,1
2108,2021/7/7,,1969,18.03,438.3,25.11,121.26,-160,5008,30.4,1
2109,2021/7/8,,2880,27.77,498.6,25.03,121.08,-95,7714,28.9,1
2110,2021/7/8,,1680,27.77,283.2,24.98,121.03,-31,7714,29.2,4
2111,2021/7/8,54.9,2828,26.54,492.8,24.107,120.44,4.63,193863,30,2
2112,2021/7/8,54.9,1412,26.54,246.4,24.107,120.44,4.63,387717,30,2
2113,2021/7/8,47.4,1751,26.54,314.88,24.06,120.47,0,159738,30.7,2
2114,2021/7/8,50.8,1959,26.54,352,24.07,120.47,0,167225,30.7,2
2115,2021/7/8,52.9,1426,26.54,267.52,24.08,120.52,-2.13,337992,30.7,2
2116,2021/7/8,53.3,575,26.54,99.2,24.08,120.5,1.76,775450,30.7,2
2117,2021/7/8,53.7,573,26.54,99.84,24.07,120.48,10.35,638950,30.7,2
2118,2021/7/8,62.7,1451,26.54,278.4,24.09,120.52,0,318058,30.7,2
2119,2021/7/8,60,2758,26.54,498.56,24.04,120.52,2.21,193858,30.7,2
2120,2021/7/8,,2833,25.91,499.8,25.11,121.26,22,7197,31,1
2121,2021/7/8,,2341,25.91,438.3,25.11,121.26,-160,7197,31,1
2122,2021/7/9,,2832,28.82,498.6,25.03,121.08,-95,8006,29,1
2123,2021/7/9,,1761,28.82,283.2,24.98,121.03,-31,8006,29.1,4
2124,2021/7/9,56.5,1397,24.17,246.4,24.107,120.44,4.63,329225,30.1,2
2125,2021/7/9,56.8,2798,24.17,492.8,24.107,120.44,4.63,164192,30.1,2
2126,2021/7/9,48.6,548,24.17,99.2,24.08,120.5,1.76,656767,30.8,2
2127,2021/7/9,51.4,1832,24.17,314.88,24.06,120.47,0,158946,30.8,2
2128,2021/7/9,51.9,571,24.17,99.84,24.07,120.48,10.35,635783,30.8,2
2129,2021/7/9,52.4,1338,24.17,267.52,24.08,120.52,-2.13,318717,30.8,2
2130,2021/7/9,55,1372,24.17,278.4,24.09,120.52,0,298808,30.8,2
2131,2021/7/9,62.6,1999,24.17,352,24.07,120.47,0,173004,30.8,2
2132,2021/7/9,60,2795,24.17,498.56,24.04,120.52,2.21,164613,30.8,2
2133,2021/7/9,,3044,28.7,499.8,25.11,121.26,22,7972,30.8,1
2134,2021/7/9,,2544,28.7,438.3,25.11,121.26,-160,7972,30.8,1
2135,2021/7/10,,2540,24.48,498.6,25.03,121.08,-95,6800,29.3,1
2136,2021/7/10,,1558,24.48,283.2,24.98,121.03,-31,6800,29.3,4
2137,2021/7/10,34.3,2623,22.61,492.8,24.107,120.44,4.63,48633,30.5,2
2138,2021/7/10,34.3,1309,22.61,246.4,24.107,120.44,4.63,97267,30.5,2
2139,2021/7/10,,2598,22.34,499.8,25.11,121.26,22,6206,30.6,1
2140,2021/7/10,,2166,22.34,438.3,25.11,121.26,-160,6206,30.6,1
2141,2021/7/10,46.7,1640,22.61,314.88,24.06,120.47,0,139725,30.9,2
2142,2021/7/10,49.5,1735,22.61,352,24.07,120.47,0,145958,30.9,2
2143,2021/7/10,50.1,493,22.61,99.2,24.08,120.5,1.76,194533,30.9,2
2144,2021/7/10,54.3,509,22.61,99.84,24.07,120.48,10.35,558900,30.9,2
2145,2021/7/10,57.2,1148,22.61,267.52,24.08,120.52,-2.13,268192,30.9,2
2146,2021/7/10,62.9,1226,22.61,278.4,24.09,120.52,0,261750,30.9,2
2147,2021/7/10,60,2453,22.61,498.56,24.04,120.52,2.21,48633,30.9,2
2148,2021/7/11,,1395,22.84,283.2,24.98,121.03,-31,6344,29,4
2149,2021/7/11,,2457,22.84,498.6,25.03,121.08,-95,6344,29.1,1
2150,2021/7/11,,2561,16.81,499.8,25.11,121.26,22,4669,29.7,1
2151,2021/7/11,,2135,16.81,438.3,25.11,121.26,-160,4669,29.7,1
2152,2021/7/11,34.3,2170,18.64,492.8,24.107,120.44,4.63,48679,30.2,2
2153,2021/7/11,34.3,1088,18.64,246.4,24.107,120.44,4.63,97358,30.2,2
2154,2021/7/11,42.9,2090,18.64,498.56,24.04,120.52,2.21,48679,30.7,2
2155,2021/7/11,44.3,1335,18.64,314.88,24.06,120.47,0,101942,30.7,2
2156,2021/7/11,46.1,1449,18.64,352,24.07,120.47,0,119225,30.7,2
2157,2021/7/11,46.4,857,18.64,267.52,24.08,120.52,-2.13,184767,30.7,2
2158,2021/7/11,46.9,920,18.64,278.4,24.09,120.52,0,186750,30.7,2
2159,2021/7/11,47.7,372,18.64,99.84,24.07,120.48,10.35,407767,30.7,2
2160,2021/7/11,50.8,348,18.64,99.2,24.08,120.5,1.76,194717,30.7,2
2161,2021/7/12,,1841,21.58,498.6,25.03,121.08,-95,5994,28.9,1
2162,2021/7/12,,1418,21.58,283.2,24.98,121.03,-31,5994,28.9,4
2163,2021/7/12,,2433,16.21,499.8,25.11,121.26,22,4503,29.8,1
2164,2021/7/12,,2039,16.21,438.3,25.11,121.26,-160,4503,29.8,1
2165,2021/7/12,34.3,2545,17.85,492.8,24.107,120.44,4.63,48633,30.3,2
2166,2021/7/12,34.3,1269,17.85,246.4,24.107,120.44,4.63,97267,30.3,2
2167,2021/7/12,40.2,1904,17.85,498.56,24.04,120.52,2.21,48633,30.8,2
2168,2021/7/12,44.5,1485,17.85,314.88,24.06,120.47,0,133242,30.8,2
2169,2021/7/12,51.2,1669,17.85,352,24.07,120.47,0,140317,30.8,2
2170,2021/7/12,51.8,486,17.85,99.84,24.07,120.48,10.35,532967,30.8,2
2171,2021/7/12,52,428,17.85,99.2,24.08,120.5,1.76,194533,30.8,2
2172,2021/7/12,56,1140,17.85,278.4,24.09,120.52,0,240875,30.8,2
2173,2021/7/12,59.7,973,17.85,267.52,24.08,120.52,-2.13,216408,30.8,2
2174,2021/7/13,,1453,21.95,283.2,24.98,121.03,-31,6097,28.9,4
2175,2021/7/13,,2333,21.95,498.6,25.03,121.08,-95,6097,29,1
2176,2021/7/13,,2121,17.7,499.8,25.11,121.26,22,4917,29.4,1
2177,2021/7/13,,1760,17.7,438.3,25.11,121.26,-160,4917,29.4,1
2178,2021/7/13,34.3,2534,19.51,492.8,24.107,120.44,4.63,48679,29.5,2
2179,2021/7/13,34.3,1269,19.51,246.4,24.107,120.44,4.63,97358,29.5,2
2180,2021/7/13,41.5,1081,19.51,278.4,24.09,120.52,0,232592,30,2
2181,2021/7/13,42.2,1038,19.51,267.52,24.08,120.52,-2.13,240950,30,2
2182,2021/7/13,42.7,2220,19.51,498.56,24.04,120.52,2.21,48679,30,2
2183,2021/7/13,48.9,1717,19.51,314.88,24.06,120.47,0,145621,30,2
2184,2021/7/13,52.3,496,19.51,99.2,24.08,120.5,1.76,194717,30,2
2185,2021/7/13,57.3,1856,19.51,352,24.07,120.47,0,159500,30,2
2186,2021/7/13,57.5,528,19.51,99.84,24.07,120.48,10.35,582483,30,2
2187,2021/7/14,,1482,22.32,283.2,24.98,121.03,-31,6200,29.3,4
2188,2021/7/14,,2582,22.32,498.6,25.03,121.08,-95,6200,29.5,1
2189,2021/7/14,34.3,2943,26.1,492.8,24.107,120.44,4.63,48588,30,2
2190,2021/7/14,34.3,1470,26.1,246.4,24.107,120.44,4.63,97175,30,2
2191,2021/7/14,,2785,19.37,499.8,25.11,121.26,22,5381,30.2,1
2192,2021/7/14,,2297,19.37,438.3,25.11,121.26,-160,5381,30.2,1
2193,2021/7/14,42.9,2718,26.1,498.56,24.04,120.52,2.21,48588,30.9,2
2194,2021/7/14,46.5,1833,26.1,314.88,24.06,120.47,0,174154,30.9,2
2195,2021/7/14,53.2,2092,26.1,352,24.07,120.47,0,177563,30.9,2
2196,2021/7/14,53.6,571,26.1,99.2,24.08,120.5,1.76,194350,30.9,2
2197,2021/7/14,56.3,598,26.1,99.84,24.07,120.48,10.35,696617,30.9,2
2198,2021/7/14,60.8,1340,26.1,278.4,24.09,120.52,0,286450,30.9,2
2199,2021/7/14,65,1295,26.1,267.52,24.08,120.52,-2.13,296000,30.9,2
2200,2021/7/15,34.3,2483,20.9,492.8,24.107,120.44,4.63,48679,29.7,2
2201,2021/7/15,34.3,1242,20.9,246.4,24.107,120.44,4.63,97358,29.7,2
2202,2021/7/15,,2561,22.74,498.6,25.03,121.08,-95,6317,29.8,1
2203,2021/7/15,,1556,22.74,283.2,24.98,121.03,-31,6317,29.8,4
2204,2021/7/15,50.2,1240,20.9,314.88,24.06,120.47,0,138975,29.9,2
2205,2021/7/15,52.5,2237,20.9,498.56,24.04,120.52,2.21,48679,29.9,2
2206,2021/7/15,53.3,1056,20.9,278.4,24.09,120.52,0,235500,29.9,2
2207,2021/7/15,55.8,455,20.9,99.2,24.08,120.5,1.76,194717,29.9,2
2208,2021/7/15,58.6,484,20.9,99.84,24.07,120.48,10.35,555900,29.9,2
2209,2021/7/15,60.1,1629,20.9,352,24.07,120.47,0,137958,29.9,2
2210,2021/7/15,63.4,1046,20.9,267.52,24.08,120.52,-2.13,249567,29.9,2
2211,2021/7/15,,2819,21.23,499.8,25.11,121.26,22,5897,31.7,1
2212,2021/7/15,,2352,21.23,438.3,25.11,121.26,-160,5897,31.7,1
2213,2021/7/16,,1459,22.4,283.2,24.98,121.03,-31,6222,29,4
2214,2021/7/16,,2285,22.4,498.6,25.03,121.08,-95,6222,29.1,1
2215,2021/7/16,34.3,2665,19.31,492.8,24.107,120.44,4.63,48679,29.4,2
2216,2021/7/16,34.3,1331,19.31,246.4,24.107,120.44,4.63,97358,29.4,2
2217,2021/7/16,42.4,486,19.31,99.2,24.08,120.5,1.76,194717,29.6,2
2218,2021/7/16,44.3,1046,19.31,278.4,24.09,120.52,0,223450,29.6,2
2219,2021/7/16,45.6,1059,19.31,267.52,24.08,120.52,-2.13,239550,29.6,2
2220,2021/7/16,46.8,487,19.31,99.84,24.07,120.48,10.35,560650,29.6,2
2221,2021/7/16,53.6,2028,19.31,498.56,24.04,120.52,2.21,48679,29.6,2
2222,2021/7/16,62.5,1743,19.31,352,24.07,120.47,0,147296,29.6,2
2223,2021/7/16,,2871,18.21,499.8,25.11,121.26,22,5058,31.1,1
2224,2021/7/16,,2423,18.21,438.3,25.11,121.26,-160,5058,31.1,1
2225,2021/7/17,,1362,22.82,283.2,24.98,121.03,-31,6339,29.4,4
2226,2021/7/17,,2452,22.82,498.6,25.03,121.08,-95,6339,29.5,1
2227,2021/7/17,34.3,2610,24.43,492.8,24.107,120.44,4.63,48679,29.7,2
2228,2021/7/17,34.3,1304,24.43,246.4,24.107,120.44,4.63,97358,29.7,2
2229,2021/7/17,54.2,1183,24.43,278.4,24.09,120.52,0,253375,30.4,2
2230,2021/7/17,54.4,1119,24.43,267.52,24.08,120.52,-2.13,260258,30.4,2
2231,2021/7/17,57.4,542,24.43,99.84,24.07,120.48,10.35,632733,30.4,2
2232,2021/7/17,59.4,1879,24.43,352,24.07,120.47,0,160308,30.4,2
2233,2021/7/17,62.9,2490,24.43,498.56,24.04,120.52,2.21,48679,30.4,2
2234,2021/7/17,63.9,546,24.43,99.2,24.08,120.5,1.76,194717,30.4,2
2235,2021/7/17,,2713,21.16,499.8,25.11,121.26,22,5878,31.4,1
2236,2021/7/17,,2254,21.16,438.3,25.11,121.26,-160,5878,31.4,1
2237,2021/7/18,,2520,21.33,498.6,25.03,121.08,-95,5925,29.5,1
2238,2021/7/18,,1409,21.33,283.2,24.98,121.03,-31,5925,29.6,4
2239,2021/7/18,34.3,2591,21.94,492.8,24.107,120.44,4.63,48633,30.3,2
2240,2021/7/18,34.3,1292,21.94,246.4,24.107,120.44,4.63,97267,30.3,2
2241,2021/7/18,38.3,2195,21.94,498.56,24.04,120.52,2.21,48633,30.8,2
2242,2021/7/18,40,480,21.94,99.2,24.08,120.5,1.76,194533,30.8,2
2243,2021/7/18,44.9,1052,21.94,267.52,24.08,120.52,-2.13,237033,30.8,2
2244,2021/7/18,47.1,1775,21.94,352,24.07,120.47,0,150838,30.8,2
2245,2021/7/18,47.1,515,21.94,99.84,24.07,120.48,10.35,596933,30.8,2
2246,2021/7/18,48.8,1124,21.94,278.4,24.09,120.52,0,237592,30.8,2
2247,2021/7/18,,2959,22.03,499.8,25.11,121.26,22,6119,31.3,1
2248,2021/7/18,,2440,22.03,438.3,25.11,121.26,-160,6119,31.3,1
2249,2021/7/19,34.3,2483,20.82,492.8,24.107,120.44,4.63,20679,30.4,2
2250,2021/7/19,34.3,1245,20.82,246.4,24.107,120.44,4.63,41358,30.4,2
2251,2021/7/19,,2622,25.36,498.6,25.03,121.08,-95,7044,30.4,1
2252,2021/7/19,39.9,6752,20.82,314.88,24.06,120.47,0,64421,30.6,2
2253,2021/7/19,44.2,1649,20.82,352,24.07,120.47,0,79008,30.6,2
2254,2021/7/19,44.2,475,20.82,99.84,24.07,120.48,10.35,257683,30.6,2
2255,2021/7/19,49.8,1048,20.82,278.4,24.09,120.52,0,107975,30.6,2
2256,2021/7/19,51.3,435,20.82,99.2,24.08,120.5,1.76,82717,30.6,2
2257,2021/7/19,52.5,1981,20.82,498.56,24.04,120.52,2.21,20679,30.6,2
2258,2021/7/19,56.7,1009,20.82,267.52,24.08,120.52,-2.13,109708,30.6,2
2259,2021/7/19,,1563,25.36,283.2,24.98,121.03,-31,7044,30.8,4
2260,2021/7/19,,2901,27.2,499.8,25.11,121.26,22,7556,32.5,1
2261,2021/7/19,,2402,27.2,438.3,25.11,121.26,-160,7556,32.5,1
2262,2021/7/20,,2794,23.74,498.6,25.03,121.08,-95,6594,29.9,1
2263,2021/7/20,34.3,1855,21.3,492.8,24.107,120.44,4.63,24388,30,2
2264,2021/7/20,34.3,929,21.3,246.4,24.107,120.44,4.63,48683,30,2
2265,2021/7/20,,1541,23.74,283.2,24.98,121.03,-31,6594,30.2,4
2266,2021/7/20,42.5,1360,21.3,314.88,24.06,120.47,0,59042,30.4,2
2267,2021/7/20,46.5,1511,21.3,352,24.07,120.47,0,62408,30.4,2
2268,2021/7/20,46.8,406,21.3,99.2,24.08,120.5,1.76,97550,30.4,2
2269,2021/7/20,49.2,415,21.3,99.84,24.07,120.48,10.35,236167,30.4,2
2270,2021/7/20,49.5,2343,21.3,498.56,24.04,120.52,2.21,24342,30.4,2
2271,2021/7/20,51.2,1038,21.3,278.4,24.09,120.52,0,106925,30.4,2
2272,2021/7/20,54.9,935,21.3,267.52,24.08,120.52,-2.13,105925,30.4,2
2273,2021/7/20,,3020,26,499.8,25.11,121.26,22,7222,31.1,1
2274,2021/7/20,,2512,26,438.3,25.11,121.26,-160,7222,31.1,1
2275,2021/7/21,,1431,21.86,283.2,24.98,121.03,-31,6072,28.5,4
2276,2021/7/21,,2500,21.86,498.6,25.03,121.08,-95,6072,28.9,1
2277,2021/7/21,,2528,20.41,499.8,25.11,121.26,22,5669,29.4,1
2278,2021/7/21,,2084,20.41,438.3,25.11,121.26,-160,5669,29.4,1
2279,2021/7/21,34.3,2769,22.5,492.8,24.107,120.44,4.63,24342,30.3,2
2280,2021/7/21,34.3,1384,22.5,246.4,24.107,120.44,4.63,48683,30.3,2
2281,2021/7/21,36.9,1443,22.5,267.52,24.08,120.52,-2.13,156000,30.9,2
2282,2021/7/21,42,1762,22.5,314.88,24.06,120.47,0,85588,30.9,2
2283,2021/7/21,43.9,2688,22.5,498.56,24.04,120.52,2.21,24342,30.9,2
2284,2021/7/21,44.6,1987,22.5,352,24.07,120.47,0,85413,30.9,2
2285,2021/7/21,46.4,572,22.5,99.2,24.08,120.5,1.76,97367,30.9,2
2286,2021/7/21,49.4,1484,22.5,278.4,24.09,120.52,0,149367,30.9,2
2287,2021/7/21,52.1,578,22.5,99.84,24.07,120.48,10.35,342350,30.9,2
2288,2021/7/22,,1080,15.12,283.2,24.98,121.03,-31,4200,27.5,4
2289,2021/7/22,,1829,15.12,498.6,25.03,121.08,-95,4200,27.9,1
2290,2021/7/22,34.3,2004,15.54,492.8,24.107,120.44,4.63,24342,29.1,2
2291,2021/7/22,34.3,1007,15.54,246.4,24.107,120.44,4.63,48683,29.1,2
2292,2021/7/22,,2221,12.5,499.8,25.11,121.26,22,3472,29.1,1
2293,2021/7/22,,1825,12.5,438.3,25.11,121.26,-160,3472,29.1,1
2294,2021/7/22,31.2,1067,15.54,267.52,24.08,120.52,-2.13,109900,29.2,2
2295,2021/7/22,34.1,1393,15.54,352,24.07,120.47,0,57354,29.2,2
2296,2021/7/22,34.9,2042,15.54,498.56,24.04,120.52,2.21,24342,29.2,2
2297,2021/7/22,35.6,1270,15.54,314.88,24.06,120.47,0,55658,29.2,2
2298,2021/7/22,39.6,395,15.54,99.2,24.08,120.5,1.76,97367,29.2,2
2299,2021/7/22,40.3,1119,15.54,278.4,24.09,120.52,0,107933,29.2,2
2300,2021/7/22,41.8,393,15.54,99.84,24.07,120.48,10.35,222633,29.2,2
2301,2021/7/23,,1390,18.08,283.2,24.98,121.03,-31,5022,28.3,4
2302,2021/7/23,,2459,18.08,498.6,25.03,121.08,-95,5022,28.7,1
2303,2021/7/23,41.5,2139,13.62,492.8,24.107,120.44,4.63,63217,28.9,2
2304,2021/7/23,41.5,1074,13.62,246.4,24.107,120.44,4.63,126433,28.9,2
2305,2021/7/23,31.1,782,13.62,267.52,24.08,120.52,-2.13,81450,29.3,2
2306,2021/7/23,34,1466,13.62,498.56,24.04,120.52,2.21,63217,29.3,2
2307,2021/7/23,34.2,1193,13.62,352,24.07,120.47,0,46621,29.3,2
2308,2021/7/23,34.7,1047,13.62,314.88,24.06,120.47,0,44346,29.3,2
2309,2021/7/23,36.7,832,13.62,278.4,24.09,120.52,0,80242,29.3,2
2310,2021/7/23,37,307,13.62,99.2,24.08,120.5,1.76,252867,29.3,2
2311,2021/7/23,42.3,334,13.62,99.84,24.07,120.48,10.35,177383,29.3,2
2312,2021/7/23,,2462,12.78,499.8,25.11,121.26,22,3550,29.5,1
2313,2021/7/23,,2047,12.78,438.3,25.11,121.26,-160,3550,29.5,1
2314,2021/7/24,,612,8.35,283.2,24.98,121.03,-31,2319,27.5,4
2315,2021/7/24,,923,8.35,498.6,25.03,121.08,-95,2319,27.7,1
2316,2021/7/24,,919,6.85,499.8,25.11,121.26,22,1903,28.5,1
2317,2021/7/24,,735,6.85,438.3,25.11,121.26,-160,1903,28.5,1
2318,2021/7/24,48.7,2219,13.92,492.8,24.107,120.44,4.63,65813,29.8,2
2319,2021/7/24,48.7,1114,13.92,246.4,24.107,120.44,4.63,131625,29.8,2
2320,2021/7/24,31.6,1032,13.92,267.52,24.08,120.52,-2.13,103033,30.3,2
2321,2021/7/24,39.6,1934,13.92,498.56,24.04,120.52,2.21,65813,30.3,2
2322,2021/7/24,46.5,1654,13.92,352,24.07,120.47,0,68763,30.3,2
2323,2021/7/24,46.5,1090,13.92,278.4,24.09,120.52,0,101200,30.3,2
2324,2021/7/24,47.3,425,13.92,99.2,24.08,120.5,1.76,263250,30.3,2
2325,2021/7/24,47.7,1450,13.92,314.88,24.06,120.47,0,64646,30.3,2
2326,2021/7/24,50.2,453,13.92,99.84,24.07,120.48,10.35,258583,30.3,2
2327,2021/7/25,,2892,25.8,498.6,25.03,121.08,-95,7167,29.2,1
2328,2021/7/25,,1655,25.8,283.2,24.98,121.03,-31,7167,29.3,4
2329,2021/7/25,43.6,2166,23.23,492.8,24.107,120.44,4.63,63900,30.5,2
2330,2021/7/25,43.6,1086,23.23,246.4,24.107,120.44,4.63,127800,30.5,2
2331,2021/7/25,33.3,1209,23.23,267.52,24.08,120.52,-2.13,131108,30.7,2
2332,2021/7/25,38.7,1265,23.23,278.4,24.09,120.52,0,130442,30.7,2
2333,2021/7/25,38.9,1638,23.23,352,24.07,120.47,0,67008,30.7,2
2334,2021/7/25,45.5,1454,23.23,314.88,24.06,120.47,0,65729,30.7,2
2335,2021/7/25,47.6,475,23.23,99.2,24.08,120.5,1.76,255600,30.7,2
2336,2021/7/25,50.6,457,23.23,99.84,24.07,120.48,10.35,262917,30.7,2
2337,2021/7/25,51.6,2565,23.23,498.56,24.04,120.52,2.21,63900,30.7,2
2338,2021/7/25,,2946,26.4,499.8,25.11,121.26,22,7333,31.5,1
2339,2021/7/25,,2429,26.4,438.3,25.11,121.26,-160,7333,31.5,1
2340,2021/7/26,,1699,27.24,283.2,24.98,121.03,-31,7567,29.5,4
2341,2021/7/26,,2918,27.24,498.6,25.03,121.08,-95,7567,29.7,1
2342,2021/7/26,50.7,2159,14.5,492.8,24.107,120.44,4.63,64379,30.3,2
2343,2021/7/26,50.7,1089,14.5,246.4,24.107,120.44,4.63,128758,30.3,2
2344,2021/7/26,31.6,1559,14.5,498.56,24.04,120.52,2.21,64379,30.6,2
2345,2021/7/26,32.2,949,14.5,267.52,24.08,120.52,-2.13,99367,30.6,2
2346,2021/7/26,34.6,1226,14.5,314.88,24.06,120.47,0,56367,30.6,2
2347,2021/7/26,37.2,1372,14.5,352,24.07,120.47,0,54467,30.6,2
2348,2021/7/26,41.2,394,14.5,99.84,24.07,120.48,10.35,225467,30.6,2
2349,2021/7/26,43.9,1006,14.5,278.4,24.09,120.52,0,96108,30.6,2
2350,2021/7/26,45.6,403,14.5,99.2,24.08,120.5,1.76,257517,30.6,2
2351,2021/7/26,,2887,27.22,499.8,25.11,121.26,22,7561,31.9,1
2352,2021/7/26,,2405,27.22,438.3,25.11,121.26,-160,7561,31.9,1
2353,2021/7/27,,2905,27.87,498.6,25.03,121.08,-95,7742,29.9,1
2354,2021/7/27,,1711,27.87,283.2,24.98,121.03,-31,7742,29.9,4
2355,2021/7/27,30.2,2708,24.58,492.8,24.107,120.44,4.63,4,30.5,2
2356,2021/7/27,30.2,1355,24.58,246.4,24.107,120.44,4.63,8,30.5,2
2357,2021/7/27,34.6,1408,24.58,267.52,24.08,120.52,-2.13,154108,31.3,2
2358,2021/7/27,48.9,1907,24.58,352,24.07,120.47,0,79904,31.3,2
2359,2021/7/27,53.6,1682,24.58,314.88,24.06,120.47,0,79646,31.3,2
2360,2021/7/27,57.6,555,24.58,99.2,24.08,120.5,1.76,17,31.3,2
2361,2021/7/27,60.9,538,24.58,99.84,24.07,120.48,10.35,318583,31.3,2
2362,2021/7/27,61.1,1453,24.58,278.4,24.09,120.52,0,155842,31.3,2
2363,2021/7/27,62.7,2712,24.58,498.56,24.04,120.52,2.21,4,31.3,2
2364,2021/7/27,,2935,28.2,499.8,25.11,121.26,22,7833,32,1
2365,2021/7/27,,2442,28.2,438.3,25.11,121.26,-160,7833,32,1
2366,2021/7/28,,1697,27.71,283.2,24.98,121.03,-31,7697,30.4,4
2367,2021/7/28,,2746,27.71,498.6,25.03,121.08,-95,7697,30.6,1
2368,2021/7/28,30.2,2580,23.4,492.8,24.107,120.44,4.63,4,31.4,2
2369,2021/7/28,30.2,1294,23.4,246.4,24.107,120.44,4.63,8,31.4,2
2370,2021/7/28,,2682,18.58,499.8,25.11,121.26,22,5161,31.5,1
2371,2021/7/28,,2247,18.58,438.3,25.11,121.26,-160,5161,31.5,1
2372,2021/7/28,36,1261,23.4,267.52,24.08,120.52,-2.13,119117,31.6,2
2373,2021/7/28,47.5,1767,23.4,352,24.07,120.47,0,64133,31.6,2
2374,2021/7/28,47.9,1558,23.4,314.88,24.06,120.47,0,65100,31.6,2
2375,2021/7/28,53,500,23.4,99.84,24.07,120.48,10.35,260400,31.6,2
2376,2021/7/28,53.2,498,23.4,99.2,24.08,120.5,1.76,17,31.6,2
